"Season","Period","URL","Datetime","Tweet Id","Text","Username","Replies","Retweets","Likes","Location","Followers","Friends","Source"
"season19/20","period2","https://twitter.com/DigiSpecialist/status/1220663771024318465","2020-01-24 11:04:56+00:00","1220663771024318465","In volwassen competities en cruciale wedstrijden, met A1-spelers in de basis beginnen, die nog moeten ondervinden wat er wordt gevraagd op het beoogde niveau, geeft aan hoe serieus de toekomst van #PSV wordt genomen en/of de mate van onkunde die heerst.","DigiSpecialist","1","0","0","Worldwide","1079","1491","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/ADODHFeed/status/1220663623045013504","2020-01-24 11:04:21+00:00","1220663623045013504","'Dit is wat de Eredivisie-clubs kunnen verdienen in de BeNeLiga' #adodenhaag https://t.co/55FqF2kQJi","ADODHFeed","0","0","0","Den Haag, Zuid-Holland","103","338","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"
"season19/20","period2","https://twitter.com/Jack_zegt/status/1220663603340226560","2020-01-24 11:04:16+00:00","1220663603340226560","Ouwe kop voor een 18 jarig talent #PSV #psvNAC en Van Nistelrooy mag wat aan z'n vrouw uitleggen over dat Noorse meisje van 19 jaar geleden. https://t.co/cfk0bsVnDo","Jack_zegt","0","0","1","Haarlem, Nederland","1254","1338","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/HeraclesAFeed/status/1220663352533430273","2020-01-24 11:03:16+00:00","1220663352533430273","'Dit is wat de Eredivisie-clubs kunnen verdienen in de BeNeLiga' #heracles https://t.co/j2HVvc99UG","HeraclesAFeed","0","0","0","Almelo, Overijssel","138","326","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"
"season19/20","period2","https://twitter.com/twentefans/status/1220663171423330304","2020-01-24 11:02:33+00:00","1220663171423330304","Wagenaar haalt uit naar Garcia: ''Wat is dat voor dom gelul?''  https://t.co/4zfduKLAA7 #FCTwente https://t.co/FfeepPkpnV","twentefans","1","0","0","","38137","332","<a href=""http://www.twentefans.nl/"" rel=""nofollow"">Twentefans.nl</a>"
"season19/20","period2","https://twitter.com/SN_Clickbait/status/1220662577019195395","2020-01-24 11:00:11+00:00","1220662577019195395","'TRANSFERUURTJE: Bergwijn-shock, woede over #Ajax-geruchten'

(#Feyenoord, #PSV) https://t.co/lD67UObatu","SN_Clickbait","0","0","0","In the cloud","824","2","<a href=""https://twitter.com/SN_Image_Bot"" rel=""nofollow"">SN Clickbait Bot</a>"
"season19/20","period2","https://twitter.com/TwenteInsite/status/1220662547810070530","2020-01-24 11:00:04+00:00","1220662547810070530","Terugblik: FC Twente boekt historische zege op bezoek bij PSV https://t.co/TCiONByodc #fctwente #twente #cote #enschede #eredivisie https://t.co/cMXlZzuI8o","TwenteInsite","0","0","0","Enschede","16597","260","<a href=""https://www.twenteinsite.nl"" rel=""nofollow"">Twente Insite</a>"
"season19/20","period2","https://twitter.com/RFeyenoordFeed/status/1220662351936081920","2020-01-24 10:59:18+00:00","1220662351936081920","'Dit is wat de Eredivisie-clubs kunnen verdienen in de BeNeLiga' https://t.co/DgZzIEp8BT #feyenoord #feyenoordrotterdam","RFeyenoordFeed","0","0","0","Rotterdam, South Holland","184","279","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"
"season19/20","period2","https://twitter.com/LexLammers/status/1220661992706510848","2020-01-24 10:57:52+00:00","1220661992706510848","#Vitesse op weg naar #Emmen. Vermoedelijke opstelling #Vitesse: Pasveer; Lelieveld, Doekhi, Obispo, Clark; Bero, Bazoer, Vroegh, Tannane, Matavz, Linssen. Foor schouder. Twijfelgeval","LexLammers","2","1","2","","2222","423","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/DigiSpecialist/status/1220661662371414018","2020-01-24 10:56:33+00:00","1220661662371414018","#PSV is inderdaad hard op weg om zich voor de 2e keer in de historie, niet te plaatsten voor Europees voetbal, al waren we dit seizoen al dichtbij deze twijfelachtige eer. De 1e keer, was ook onder @ToonGerbrands.
https://t.co/D7tGrOSxlR","DigiSpecialist","0","0","1","Worldwide","1079","1491","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/RoutePasSure/status/1220661311941550080","2020-01-24 10:55:10+00:00","1220661311941550080","📣 Twitter, liker, selfie au volant, le risque ➡ #SécuritéRoutière #accident #route #vitesse #alcool #TéléphoneAuVolant https://t.co/WDoV47y9ct","RoutePasSure","0","0","0","France","864","3599","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"
"season19/20","period2","https://twitter.com/marokko/status/1220661281474203648","2020-01-24 10:55:02+00:00","1220661281474203648","'Bel Hassani niet ver verwijderd van overstap naar Al-Wakrah' - https://t.co/fpohILNUHL
 #marokko #atlasleeuwen #iliassbelhassani #peczwolle #eredivisie #transfertalks #alwakrah #qatarstarsleague #teammarokko","marokko","0","0","0","Amsterdam","5384","301","<a href=""http://www.marokko.nl"" rel=""nofollow"">Marokko.nl</a>"
"season19/20","period2","https://twitter.com/AtlasleeuwenNL/status/1220661281302220800","2020-01-24 10:55:02+00:00","1220661281302220800","'Bel Hassani niet ver verwijderd van overstap naar Al-Wakrah' - https://t.co/rlWn1slHL7
 #marokko #atlasleeuwen #iliassbelhassani #peczwolle #eredivisie #transfertalks #alwakrah #qatarstarsleague #teammarokko","AtlasleeuwenNL","0","0","0","","8","40","<a href=""https://www.atlasleeuwen.nl"" rel=""nofollow"">Atlasleeuwen</a>"
"season19/20","period2","https://twitter.com/Soccernews_nl/status/1220661278512992256","2020-01-24 10:55:02+00:00","1220661278512992256","TRANSFERUURTJE: Bergwijn-shock, woede over Ajax-geruchten #ajax #psv #feyenoord https://t.co/o3s8HbaCYv https://t.co/TASRH2MN0z","Soccernews_nl","0","0","0","Nederland","18762","8050","<a href=""http://www.soccernews.nl"" rel=""nofollow"">SoccernewsNL</a>"
"season19/20","period2","https://twitter.com/Wielerman1979/status/1220660967736037376","2020-01-24 10:53:48+00:00","1220660967736037376","@nilliskuh @PSV @ToonGerbrands Welkom in het schuitje😜 #psv #rodajc","Wielerman1979","0","0","2","Nuth, Nederland","252","412","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/LawyrupNL/status/1220660307649028096","2020-01-24 10:51:10+00:00","1220660307649028096","Getouwtrek over #bussen #OAD #Reizen met de #curator van #Havi #Travel, waaronder de #spelersbus van #FCTwente. Hoe zit het met afkoelingsperiode in #faillissement en #surseance? https://t.co/rilzK6Sy4m https://t.co/uNNy1jjK3Y","LawyrupNL","0","0","1","Noord-Holland, Nederland","677","1454","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>"
"season19/20","period2","https://twitter.com/FeanOnline/status/1220660213449183232","2020-01-24 10:50:48+00:00","1220660213449183232","Massale steun Nieuw Noord: alle kaarten in stavak uitverkocht https://t.co/hkRyHXEc4K #SCHeerenveen https://t.co/b58boUHp88","FeanOnline","1","0","10","Heerenveen, the Netherlands","5832","1482","<a href=""http://www.feanonline.nl"" rel=""nofollow"">FeanOnline</a>"
"season19/20","period2","https://twitter.com/TwenteInsite/status/1220660072600219654","2020-01-24 10:50:14+00:00","1220660072600219654","Wagenaar hekelt uitspraken Garcia over salarissen: ""Wat is dat voor dom gelul?"" https://t.co/B4QHnxkzTU #fctwente #twente #cote #enschede #eredivisie #fct #heracles #hafc #psvtwe https://t.co/vs66Nqs6Ye","TwenteInsite","0","0","1","Enschede","16597","260","<a href=""https://www.twenteinsite.nl"" rel=""nofollow"">Twente Insite</a>"
"season19/20","period2","https://twitter.com/Leboogski/status/1220659442112434176","2020-01-24 10:47:44+00:00","1220659442112434176","Of is het zo dat @HirvingLozano70 en @LuukdeJong9 een hoop gecamoufleerd hebben bij #psv de laatste jaren? Ik vrees van wel.","Leboogski","1","0","1","Eindhoven, Nederland","409","1074","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/DigiSpecialist/status/1220659415210176514","2020-01-24 10:47:37+00:00","1220659415210176514","@BvdrH79 Gerbrands heeft ons jarenlang sprookjes verkocht, de kwaliteit v/h vlaggenschip verwaarloosd, de benarde situatie ontkend, onervaren mensen op essentiële posities geplaatst, een onervaren td 40 mln laten verbrassen en ga zo maar door.

Hij dient zijn conclusies te trekken. #PSV","DigiSpecialist","0","0","0","Worldwide","1079","1491","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/creatieveling/status/1220659301469106178","2020-01-24 10:47:10+00:00","1220659301469106178","Let op het commentaar van Yoeri Mulder bij Rondo over een transfer van Robert Bozenik naar Feyenoord. #Feyenoord https://t.co/yVWGkzYAT8","creatieveling","3","2","6","","403","347","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/AndreaM95342189/status/1220659152294424576","2020-01-24 10:46:35+00:00","1220659152294424576","La #KNVBbeker miete la sua prima vittima illustre: il #Psv crolla contro il #NACBreda abbandonando anche l'ultima competizione nazionale. Anno buio per la società di #Eindhoven https://t.co/YvBp4T4b0k","AndreaM95342189","1","0","0","Tivoli, Lazio","42","346","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/johnoonincx/status/1220658520800079872","2020-01-24 10:44:04+00:00","1220658520800079872","Announce Van Gaal! #PSV @ToonGerbrands","johnoonincx","0","0","0","","307","489","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>"
"season19/20","period2","https://twitter.com/psv_fansnl/status/1220657733885624320","2020-01-24 10:40:57+00:00","1220657733885624320","Van de Kerkhof roept om ontslag De Jong: ''Dit is PSV-onwaardig'' https://t.co/9srGHTqfxl #PSV https://t.co/rYCBMAzLSF","psv_fansnl","3","3","2","","9946","1910","<a href=""http://www.psvfans.nl"" rel=""nofollow"">psvfans website</a>"
"season19/20","period2","https://twitter.com/voetbalflitsen/status/1220657431254065152","2020-01-24 10:39:44+00:00","1220657431254065152","Leicester City wil Steven #Bergwijn nog deze transferperiode overnemen van #PSV.","voetbalflitsen","2","3","8","","103669","328","<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers (legacy)</a>"
"season19/20","period2","https://twitter.com/DigiSpecialist/status/1220656779811532801","2020-01-24 10:37:09+00:00","1220656779811532801","Het meest grappige aan gisteren vond ik nog, dat Faber voor de camera zei, dat Ihattaren de beste speler is en dat hij nog steeds niet lijkt te begrijpen wat daar mis mee is. Bijna niemand, trouwens. #jeugdvoetbal #A1spelniveau #PSV","DigiSpecialist","2","0","1","Worldwide","1079","1491","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/VitesseInside/status/1220656252881186816","2020-01-24 10:35:04+00:00","1220656252881186816","'NEC laat talent uit opleiding Vitesse contract tekenen' https://t.co/nJ01tJPHxf #vitesse https://t.co/d27Jope0Oj","VitesseInside","0","0","0","Arnhem, The Netherlands","3401","67","<a href=""http://www.vitesseinside.nl"" rel=""nofollow"">VitesseInside</a>"
"season19/20","period2","https://twitter.com/VoetbalPrimeur/status/1220655994063216640","2020-01-24 10:34:02+00:00","1220655994063216640","René van de Kerkhof roept om het ontslag van John de Jong bij PSV : https://t.co/Ntr1Gc9ZZm #PSV","VoetbalPrimeur","0","0","3","","57283","465","<a href=""http://www.voetbalprimeur.nl"" rel=""nofollow"">VoetbalPrimeur.nl News API</a>"
"season19/20","period2","https://twitter.com/UtrechtFansNL/status/1220655819479486464","2020-01-24 10:33:20+00:00","1220655819479486464","Hoogma: ''Nu Willem wegvalt, komt dat misschien nog meer op mij aan'' https://t.co/oLvJ5NphIm #FCUtrecht https://t.co/9e6gKTjLwU","UtrechtFansNL","0","0","0","","2664","949","<a href=""http://www.utrechtfans.nl"" rel=""nofollow"">FC Utrecht App</a>"
"season19/20","period2","https://twitter.com/PSV_Primeur/status/1220655740362350592","2020-01-24 10:33:01+00:00","1220655740362350592","René van de Kerkhof roept om het ontslag van John de Jong bij PSV : https://t.co/FdVynItwj3 #PSV","PSV_Primeur","1","0","2","","1269","4655","<a href=""http://www.psvprimeur.nl"" rel=""nofollow"">PSVPrimeur</a>"
"season19/20","period2","https://twitter.com/AtlasleeuwenNL/status/1220654990513012736","2020-01-24 10:30:03+00:00","1220654990513012736","Almere City trekt FC Groningen's Absalem op huurbasis aan - https://t.co/rLd7MOt7iA
 #marokko #atlasleeuwen #amirabsalem #fcgroningen #eredivisie #almerecity #keukenkampioendivisie #teammarokko #transfertalks","AtlasleeuwenNL","0","0","0","","8","40","<a href=""https://www.atlasleeuwen.nl"" rel=""nofollow"">Atlasleeuwen</a>"
"season19/20","period2","https://twitter.com/marokko/status/1220654990496358401","2020-01-24 10:30:03+00:00","1220654990496358401","Almere City trekt FC Groningen's Absalem op huurbasis aan - https://t.co/Pj8iBdAKAD
 #marokko #atlasleeuwen #amirabsalem #fcgroningen #eredivisie #almerecity #keukenkampioendivisie #teammarokko #transfertalks","marokko","0","0","0","Amsterdam","5384","301","<a href=""http://www.marokko.nl"" rel=""nofollow"">Marokko.nl</a>"
"season19/20","period2","https://twitter.com/twentefans/status/1220654839258058752","2020-01-24 10:29:27+00:00","1220654839258058752","'FC Twente wil Chery terughalen, Vuckic en Hölscher mogen weg' https://t.co/oqEiXTUH3Y #FCTwente https://t.co/VhZUWf9w8m","twentefans","1","0","3","","38137","332","<a href=""http://www.twentefans.nl/"" rel=""nofollow"">Twentefans.nl</a>"
"season19/20","period2","https://twitter.com/RFeyenoordFeed/status/1220654771578769408","2020-01-24 10:29:10+00:00","1220654771578769408","TRANSFERUURTJE: Bergwijn-shock, woede over Ajax-geruchten https://t.co/DgZzIEp8BT #feyenoord #feyenoordrotterdam","RFeyenoordFeed","0","0","0","Rotterdam, South Holland","184","279","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"
"season19/20","period2","https://twitter.com/giletdebilde/status/1220654765937504256","2020-01-24 10:29:09+00:00","1220654765937504256","Froowback Friday. Ernest, ik en de bubs. #PSV https://t.co/gkb8Nr0kbg","giletdebilde","1","0","2","","721","1182","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/princemaurits/status/1220654428774113286","2020-01-24 10:27:49+00:00","1220654428774113286","Komt de persconferentie weer live? #PSV","princemaurits","0","0","0","Amsterdam","252","316","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/maat_1979/status/1220654130978611200","2020-01-24 10:26:38+00:00","1220654130978611200","Als ik Hiddink was, zou ik nu eruit stappen, zoals Cruijff ook deed bij Ajax. ""Ik stop ermee, aan spelletjes doe ik niet mee"", zei Cruijff toen. Dit is typerend voor de fase waar PSV nu in zit. Veel vriendjespolitiek. Het gaat niet meer om PSV. #psv #legends https://t.co/5l3t6LSoJK","maat_1979","0","0","1","","642","1367","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/DigiSpecialist/status/1220653974388400128","2020-01-24 10:26:00+00:00","1220653974388400128","Ik sprak al vaak ernstige vermoedens uit, dat ingrijpen na Sporting, vrijwel zinloos zou zijn geworden. Dat we nog te hoog op de ranglijst stonden, voor wat we op het veld lieten zien en dat als we niet afrekenen met Gerbrands, we dit ook met z'n allen verdienen. #PSV #crisis","DigiSpecialist","0","0","0","Worldwide","1079","1491","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/psv_fansnl/status/1220653764832526342","2020-01-24 10:25:10+00:00","1220653764832526342","PSV strikt achttienjarige Noor: ''Het is een grote club'' https://t.co/95CCuUbQ51 #PSV https://t.co/ZrkYnMszgA","psv_fansnl","1","0","0","","9946","1910","<a href=""http://www.psvfans.nl"" rel=""nofollow"">psvfans website</a>"
"season19/20","period2","https://twitter.com/fctwente/status/1220653216964083713","2020-01-24 10:23:00+00:00","1220653216964083713","⚽ Het programma voor dit weekend:

🔴 #fctwente #voetbalacademie 

➡ https://t.co/GyVMK5XOfu https://t.co/kjNqgqr021","fctwente","1","0","2","Enschede","124877","96","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"season19/20","period2","https://twitter.com/MenkoArends/status/1220652841213317122","2020-01-24 10:21:30+00:00","1220652841213317122","#PSV is een soort klimaatprobleem. Mensen zeggen al jaren dat alles elkaar zal donderen en nu is het ineens zover en lijkt er geen weg meer terug. #nacpsv","MenkoArends","1","1","1","Amsterdam Area","1151","614","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/MijnVitesse/status/1220652622010552320","2020-01-24 10:20:38+00:00","1220652622010552320","📊 'Vitesse heeft in elk van zijn laatste drie Eredivisie-wedstrijden drie keer gescoord' 👀

Meer feiten en cijfers bij het duel 🆚 @FC_Emmen 👇

https://t.co/20ercyd3Wp

#Vitesse #vitemm https://t.co/3NBWcR8rFh","MijnVitesse","1","0","7","Arnhem","69565","293","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/jerhar_/status/1220652370654302211","2020-01-24 10:19:38+00:00","1220652370654302211","Zondag voor het eerst sinds maanden naar #PSV maar moet ik daarvoor wel blij zijn?","jerhar_","2","0","0","","311","380","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/giletdebilde/status/1220652306972266497","2020-01-24 10:19:23+00:00","1220652306972266497","Deze sjaal in de retro collectie en het financiële gat met Ajax is weer gedicht. #MakeItHappen #PSV

Bron: https://t.co/tTzI5m5Xpj https://t.co/0rAkOGXgLf","giletdebilde","0","0","1","","721","1182","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/FrankieNr14/status/1220652057394282498","2020-01-24 10:18:23+00:00","1220652057394282498","#Ajax #psv #roadto35 https://t.co/o08D0dicPL","FrankieNr14","0","0","0","Dichtbij Bavaria Brouwerij","173","392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/VoetbalPrimeur/status/1220651964570251264","2020-01-24 10:18:01+00:00","1220651964570251264","Leicester City zou volgens de Italiaanse journalist Gianluca Di Marzio interesse hebben in Steven Bergwijn : https://t.co/Wn83ptTrAS #LeicesterCity #PSV","VoetbalPrimeur","1","0","4","","57283","465","<a href=""http://www.voetbalprimeur.nl"" rel=""nofollow"">VoetbalPrimeur.nl News API</a>"
"season19/20","period2","https://twitter.com/jerhar_/status/1220651914372710400","2020-01-24 10:17:49+00:00","1220651914372710400","De fados is de #Alfama #Lissabon klonken gisteren nog vrolijker dan #PSV #saudade https://t.co/rfcKQnHvjo","jerhar_","0","0","1","","311","380","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/DeBalkumseGuar1/status/1220651894957314050","2020-01-24 10:17:45+00:00","1220651894957314050","Dan ben je Ernest Faber. 

Posteer je eerst Ramzi naast je als assistent, vervolgens Eijkelkamp. Hup Zenden nog erbij. En ja joh de grote Hiddink als redder achter de schermen. 
Samen goed voor ruim 150 jaar voetbalervaring.

En dan leg je zoiets op de mat.
Hoe dan??? #PSV","DeBalkumseGuar1","4","2","8","Berlicum, Sint-Michielsgestel","256","453","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/PSV_Primeur/status/1220651715290116096","2020-01-24 10:17:02+00:00","1220651715290116096","Leicester City zou volgens de Italiaanse journalist Gianluca Di Marzio interesse hebben in Steven Bergwijn : https://t.co/wDex0auhd8 #LeicesterCity #PSV","PSV_Primeur","0","0","0","","1269","4655","<a href=""http://www.psvprimeur.nl"" rel=""nofollow"">PSVPrimeur</a>"
"season19/20","period2","https://twitter.com/feyenoordpings/status/1220651696684195841","2020-01-24 10:16:57+00:00","1220651696684195841","'PEC Zwolle bombardeerde Feyenoord-middenvelder tot topdoelwit' https://t.co/essyLY8YLy #Feyenoord https://t.co/x7ZUvFXgXt","feyenoordpings","1","1","2","Rotterdam","29122","1130","<a href=""http://www.feyenoordpings.nl"" rel=""nofollow"">Feyenoordpings.NL</a>"
"season19/20","period2","https://twitter.com/wtfh21/status/1220651282609905665","2020-01-24 10:15:19+00:00","1220651282609905665","#PSV EINDHOVEN winger Steven Bergwijn heavily linked with move to #LCFC","wtfh21","0","0","2","Vichai's Dream","468","458","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/Maarten1970/status/1220650562380795904","2020-01-24 10:12:27+00:00","1220650562380795904","Pap? Komt er in de #BeNeLiga ook een 1e divisie voor #PSV? #nacpsv","Maarten1970","0","0","0","","84","175","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/twentefans/status/1220649658986438656","2020-01-24 10:08:51+00:00","1220649658986438656","'Troupée niet terug naar FC Utrecht ondanks zware blessure Janssen' https://t.co/1CNQZjwEEa #FCTwente https://t.co/44gmUBZyYE","twentefans","0","0","0","","38137","332","<a href=""http://www.twentefans.nl/"" rel=""nofollow"">Twentefans.nl</a>"
"season19/20","period2","https://twitter.com/FeanOnline/status/1220649441268584448","2020-01-24 10:08:00+00:00","1220649441268584448","Van Seumeren: ''Voor ons belangrijk wat SC Heerenveen gaat doen'' https://t.co/cTEPAFQQwD #SCHeerenveen https://t.co/yRlPP8Im52","FeanOnline","0","0","1","Heerenveen, the Netherlands","5832","1482","<a href=""http://www.feanonline.nl"" rel=""nofollow"">FeanOnline</a>"
"season19/20","period2","https://twitter.com/UtregJason/status/1220649367176187904","2020-01-24 10:07:42+00:00","1220649367176187904","Tim Brinkman gaat weg, weer een verdediger die vertrekt. Ookal speelde hij in Jong daar hebben we nu alleen St Jago, Mamengi en Pabai die CV kunnen spelen en evt Kluivert nog van de O19. #fcutrecht","UtregJason","1","0","0","Nederland","173","909","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/Henkiebr/status/1220648748323344387","2020-01-24 10:05:14+00:00","1220648748323344387","Het aantal volgers nu nog op instagram. Dat zullen er dus hoogstwaarschijnlijk nog wel wat meer gaan worden #Bozenik #Feyenoord https://t.co/fqX5AdWzu9","Henkiebr","0","1","3","","511","561","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/marokko/status/1220648699094847491","2020-01-24 10:05:03+00:00","1220648699094847491","Tannane flirt met #TeamMarokko: 'Wil dolgraag weer in beeld komen' - https://t.co/s9qEjOjygF
 #marokko #atlasleeuwen #oussamatannane #vitesse #eredivisie #teammarokko #frmf","marokko","0","1","1","Amsterdam","5384","301","<a href=""http://www.marokko.nl"" rel=""nofollow"">Marokko.nl</a>"
"season19/20","period2","https://twitter.com/AtlasleeuwenNL/status/1220648698230771713","2020-01-24 10:05:02+00:00","1220648698230771713","Tannane flirt met #TeamMarokko: 'Wil dolgraag weer in beeld komen' - https://t.co/hbWtO262bh
 #marokko #atlasleeuwen #oussamatannane #vitesse #eredivisie #teammarokko #frmf","AtlasleeuwenNL","0","0","0","","8","40","<a href=""https://www.atlasleeuwen.nl"" rel=""nofollow"">Atlasleeuwen</a>"
"season19/20","period2","https://twitter.com/fcutrecht/status/1220647429722320900","2020-01-24 10:00:00+00:00","1220647429722320900","⚽ Niet alleen voor het eerste elftal van #fcutrecht is het matchday, ook de beloftenploeg speelt vanavond een competitiepartij.

Een vooruitblik op de pot tegen @SCCambuurLwd 👇 https://t.co/h8mvXLkEp2","fcutrecht","1","0","4","Stadion Galgenwaard, Utrecht","75954","44","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"season19/20","period2","https://twitter.com/Watikvindvindik/status/1220647271202803712","2020-01-24 09:59:22+00:00","1220647271202803712","Mijn 71ste column #Nafluiten op @Voetbalr over #wangedrag van zogenaamde #Feyenoord #Rotterdam #voetbal #supporters in een café in #Woerden zal veel losmaken. En terecht. Sommige zijn regelrechte #misdadigers.

https://t.co/CWoMGglGVN","Watikvindvindik","0","0","0","Gorinchem","102","858","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/RFeyenoordFeed/status/1220647210125352961","2020-01-24 09:59:08+00:00","1220647210125352961","'Feyenoord geeft vandáág nog klap op transfer' https://t.co/DgZzIEp8BT #feyenoord #feyenoordrotterdam","RFeyenoordFeed","0","0","0","Rotterdam, South Holland","184","279","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"
"season19/20","period2","https://twitter.com/Wilbird010/status/1220647200465793024","2020-01-24 09:59:05+00:00","1220647200465793024","Volgens de altijd betrouwbare Wikipedia is Bozenik al speler van #Feyenoord.
@DennisVanEersel
@sinclairbischop @FeyenoordTM
@FR_fansnl @Plakplaat63 @voetbalflitsen @feyenoordpings #RóbertBoženík #RóbertBoženík  #Zilina https://t.co/I5zlu7rrEB","Wilbird010","2","0","0","Rotterdam","87","729","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/creatieveling/status/1220647178097610753","2020-01-24 09:59:00+00:00","1220647178097610753","Wat weten we eingelijk over Róbert Boženík? 
-centrumspits van beroep
-Sloveens international
-Rechtsbenig
-20 jaar
-1.88 cm lang
-speelt bij Žilina in Slovenie
-Vorig seizoen 13 doelpunten in 32 wedstrijden
-Dit seizoen 3 doelpunten in 16 wedstrijden
#Feyenoord","creatieveling","4","0","6","","403","347","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/UtrechtFansNL/status/1220646664890994691","2020-01-24 09:56:58+00:00","1220646664890994691","BREAKING | Kruisbandblessure voor Jansen: ''Een enorme domper'' https://t.co/OAg9guLZgK #FCUtrecht https://t.co/QzIjET0CMU","UtrechtFansNL","0","0","0","","2664","949","<a href=""http://www.utrechtfans.nl"" rel=""nofollow"">FC Utrecht App</a>"
"season19/20","period2","https://twitter.com/DigiSpecialist/status/1220646092024565760","2020-01-24 09:54:41+00:00","1220646092024565760","Ik heb Ernest Faber met open vizier ontvangen, heb een aantal veelbelovende uitspraken van hem vernomen, maar ik heb helaas nog geen doordacht idee gezien. #PSV","DigiSpecialist","0","0","0","Worldwide","1079","1491","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/wirokuipers/status/1220646005177225216","2020-01-24 09:54:20+00:00","1220646005177225216","Als Wikipedia het zegt is het waar! Chery terug naar #fctwente. https://t.co/e92J66LcZP","wirokuipers","3","0","1","Enschede","1809","1018","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/totem_radio/status/1220645661072293888","2020-01-24 09:52:58+00:00","1220645661072293888","L' #Aveyron et le #Tarn vont-ils repasser à 90km/h #route #vitesse #totemINFO
https://t.co/MGUQUUwo3F","totem_radio","0","0","0","France","3758","611","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
